Run,Reward,Success,Elimination
1223,-74.11,False,False
1224,-94.76,False,False
1225,-22.55,False,False
1226,-83.61,False,False
1227,-42.55,False,False
1228,-35.46,False,False
1229,-74.05,False,False
1230,-34.91,False,False
1231,-92.57,False,False
1232,-16.81,False,False
1233,-63.45,False,False
1234,-21.43,False,False
1235,-94.72,False,False
1236,-63.45,False,False
1237,17.18,True,False
1238,-94.71,False,False
1239,-49.37,False,False
1240,-52.72,False,False
1241,-38.31,False,False
1242,-54.12,False,False
1243,-130.0,False,False
1244,154.93,True,False
1245,-85.09,False,False
1246,-38.64,False,False
1247,-78.21,False,False
1248,-86.15,False,False
1249,-4.67,False,False
1250,-31.59,False,False
1251,121.63,True,False
1252,-44.38,False,False
1253,-6.94,False,False
1254,-48.01,False,False
1255,-37.49,False,False
1256,-35.8,False,False
1257,91.05,True,False
1258,85.06,True,False
1259,-29.18,False,False
1260,-88.7,False,False
1261,-32.47,False,False
1262,-80.26,False,False
1263,-44.25,False,False
